01|20190607|20190608|14:42:56
02|PETR|PN      N2|20200518|94000|80|PETRQ261|1.00000000|26.1700000|0|0|0|0|3|2|193|E
02|PETR|PN      N2|20191021|175000|70|PETRJ62|1.00000000|25.1900000|0|0|115900|115900|3|3|188|A
02|LREN|ON      NM|20190916|779000|70|LRENI470|1.00000000|47.0700000|1100|0|0|1100|1|1|197|E
02|VALE|ON  ATZ NM|20190617|1066000|70|VALEF823|1.00000000|82.3000000|0|0|162900|162900|8|2|197|E
02|GOLL|PN      N2|20190715|86000|70|GOLLG260|1.00000000|26.0000000|0|0|150000|150000|2|1|124|A
02|VALE|ON  ATZ NM|20190715|116000|80|VALES474|1.00000000|47.4700000|0|0|0|0|6|6|197|E
02|VALE|ON  ATZ NM|20190715|7722000|80|VALES467|1.00000000|46.7200000|0|0|0|0|9|17|197|E
02|BBAS|ON      NM|20190819|27000|70|BBASH583|1.00000000|57.9100000|18000|0|30700|48700|4|4|282|A
02|PETR|PN      N2|20200120|434000|80|PETRM227|1.00000000|22.6500000|0|0|0|0|4|4|191|E
02|KROT|ON      NM|20200817|43000|80|KROTT120|1.00000000|11.8300000|0|0|0|0|1|2|129|E
02|BRFS|ON      NM|20190617|6416000|80|BRFSR190|1.00000000|19.0000000|0|0|0|0|2|4|118|E
02|MRVE|ON  ED  NM|20190617|1210000|80|MRVER16|1.00000000|15.6300000|0|0|0|0|6|3|117|E
02|LAME|PN      N1|20190617|1120000|70|LAMEF167|1.00000000|16.7500000|4300|0|47500|51800|6|4|200|E
02|BRFS|ON      NM|20190617|5762000|70|BRFSF280|1.00000000|28.0000000|14200|0|226500|240700|25|17|118|A
02|IBOV|IBO       |20190612|841000|80|IBOVR850|1.00000000|85000.0000000|0|0|0|0|35|27|6|E
02|ITUB|PN  ED  N1|20200120|256000|80|ITUBM367|1.00000000|36.7500000|0|0|0|0|1|1|251|E
02|ESTC|ON      NM|20190617|302000|70|ESTCF270|1.00000000|26.4900000|0|0|2000|2000|1|1|116|A
02|KLBN|UNT     N2|20200316|361000|80|KLBNO15|1.00000000|14.8100000|0|0|0|0|1|4|123|E
02|PETR|PN      N2|20200120|329000|80|PETRM250|1.00000000|24.9000000|0|0|0|0|23|9|191|E
02|VALE|ON  ATZ NM|20191021|9792000|80|VALEV475|1.00000000|47.5000000|0|0|0|0|1|1|197|E
02|BRKM|PNA     N1|20190819|3913000|70|BRKMH505|1.00000000|50.5000000|0|0|10500|10500|1|1|116|E
02|BPAC|UNT       |20190916|248000|80|BPACU380|1.00000000|38.0000000|0|0|0|0|1|15|104|E
02|PCAR|PN      N1|20190617|1082000|80|PCARR95|1.00000000|94.3600000|0|0|0|0|1|1|153|E
02|BRSR|PNB ED  N1|20190715|272000|70|BRSRG282|1.00000000|27.9000000|1200|0|0|1200|1|1|164|E
02|BBDC|ON  EJ  N1|20200615|19000|80|BBDCR292|1.00000000|29.2400000|0|0|0|0|1|1|695|E
02|QUAL|ON      NM|20190617|345000|70|QUALF228|1.00000000|22.8400000|0|0|7600|7600|7|2|110|A
02|PETR|PN      N2|20190715|1503000|70|PETRG236|1.00000000|22.9000000|1800|0|631300|633100|7|23|188|E
02|VALE|ON  ATZ NM|20191216|3735000|80|VALEX520|1.00000000|52.0500000|0|0|0|0|1|1|197|E
02|BBDC|PN  EJ  N1|20190617|400000|80|BBDCR248|1.00000000|19.8200000|0|0|0|0|1|2|680|E
02|BRDT|ON      NM|20191216|485000|70|BRDTL285|1.00000000|26.3500000|0|0|42800|42800|1|2|117|A
02|BBDC|PN  EJ  N1|20190819|140000|70|BBDCH427|1.00000000|35.5600000|3500|0|3000|6500|4|4|691|A
02|VALE|ON  ATZ NM|20190819|7307000|70|VALEH494|1.00000000|49.4700000|0|0|6700|6700|2|3|197|E
02|PETR|PN      N2|20190819|1228000|80|PETRT265|1.00000000|26.4800000|0|0|0|0|13|9|191|E
02|LAME|PN      N1|20190617|299000|70|LAMEF220|1.00000000|22.0000000|4500|0|3900|8400|1|2|200|A
02|LREN|ON      NM|20190617|175000|70|LRENF465|1.00000000|45.6500000|2500|0|0|2500|3|2|197|A
02|SANB|UNT       |20190617|272000|80|SANBR407|1.00000000|40.7700000|0|0|0|0|2|2|141|E
02|BOVA|CI        |20190916|361000|80|BOVAU835|1.00000000|83.5000000|0|0|0|0|1|3|104|E
02|UGPA|ON      NM|20190715|370000|70|UGPAG469|1.00000000|23.5000000|0|0|4800|4800|2|2|143|E
02|PETR|PN      N2|20200120|493000|80|PETRM307|1.00000000|30.6500000|0|0|0|0|3|2|191|E
02|BBAS|ON      NM|20190617|850000|80|BBASR485|1.00000000|48.2400000|0|0|0|0|20|12|283|E
02|BBAS|ON      NM|20190715|51000|70|BBASG485|1.00000000|47.4900000|159000|0|201700|360700|2|5|280|E
02|SUZB|ON      NM|20190617|264000|70|SUZBF388|1.00000000|38.8100000|5400|0|84700|90100|12|7|124|E
02|BOVA|CI        |20190819|9660000|80|BOVAT77|1.00000000|77.0000000|0|0|0|0|142|1181|103|E
02|LREN|ON      NM|20190715|817000|80|LRENS407|1.00000000|36.7500000|0|0|0|0|1|1|194|E
02|ITUB|PN  ED  N1|20190819|272000|80|ITUBT522|1.00000000|33.0200000|0|0|0|0|4|3|241|E
02|VALE|ON  ATZ NM|20200120|1864000|80|VALEM375|1.00000000|35.8000000|0|0|0|0|1|1|195|E
02|SUZB|ON      NM|20190715|1422000|80|SUZBS318|1.00000000|31.8100000|0|0|0|0|1|1|124|E
02|BBDC|PN  EJ  N1|20200518|370000|70|BBDCE40|1.00000000|39.9800000|0|0|104000|104000|1|2|694|A
02|PETR|PN      N2|20190916|3247000|80|PETRU280|1.00000000|27.9400000|0|0|0|0|6|5|191|E
02|BRAP|PN      N1|20190715|1163000|70|BRAPG7|1.00000000|36.9800000|0|0|61000|61000|2|2|134|A
02|RAIL|ON      NM|20190819|7293000|70|RAILH217|1.00000000|21.7500000|5700|0|0|5700|1|3|100|E
02|USIM|PNA     N1|20190617|574000|80|USIMR950|1.00000000|9.4300000|0|0|0|0|4|7|159|E
02|BOVA|CI        |20191216|9393000|80|BOVAX900|1.00000000|90.0000000|0|0|0|0|1|1|103|E
02|IBOV|IBO       |20190612|1325000|70|IBOVF95|1.00000000|95000.0000000|0|0|5163|5163|11|41|6|E
02|JBSS|ON      NM|20190617|2712000|80|JBSSR16|1.00000000|16.0000000|0|0|0|0|7|2|113|E
02|CSNA|ON        |20190819|280000|70|CSNAH50|1.00000000|20.5000000|0|0|402000|402000|3|2|250|A
02|VALE|ON  ATZ NM|20190819|108000|70|VALEH572|1.00000000|57.2200000|12200|0|248300|260500|6|18|197|E
02|CMIG|PN      N1|20190819|973000|70|CMIGH147|1.00000000|14.3000000|0|0|6000|6000|3|1|222|E
02|BBDC|PN  EJ  N1|20191216|108000|80|BBDCX445|1.00000000|37.0800000|0|0|0|0|2|2|690|E
02|VALE|ON  ATZ NM|20190617|3832000|80|VALER480|1.00000000|46.8000000|0|0|0|0|70|64|196|E
02|B3SA|ON      NM|20190617|1392000|70|B3SAF1|1.00000000|31.8200000|4600|0|36600|41200|5|7|104|A
02|BBAS|ON      NM|20190715|1546000|80|BBASS505|1.00000000|50.2400000|0|0|0|0|3|7|283|E
02|CMIG|PN      N1|20190916|264000|70|CMIGI137|1.00000000|13.7500000|0|0|7600|7600|1|1|223|E
02|VALE|ON  ATZ NM|20190916|7927000|80|VALEU502|1.00000000|50.2200000|0|0|0|0|4|2|197|E
02|VALE|ON  ATZ NM|20190617|6033000|80|VALER513|1.00000000|51.3000000|0|0|0|0|7|19|197|E
02|BRDT|ON      NM|20190715|116000|70|BRDTG23|1.00000000|23.0000000|0|0|330000|330000|1|1|118|A
02|KROT|ON      NM|20190617|795000|80|KROTR103|1.00000000|10.2200000|0|0|0|0|4|9|130|E
02|BRKM|PNA     N1|20190715|3832000|70|BRKMG505|1.00000000|50.5000000|0|0|6000|6000|2|2|116|E
02|LREN|ON      NM|20190617|973000|80|LRENR47|1.00000000|42.4300000|0|0|0|0|1|2|194|E
02|USIM|PNA     N1|20190916|469000|70|USIMI823|1.00000000|8.2300000|0|0|11500|11500|2|1|160|E
02|BBAS|ON      NM|20201221|370000|80|BBASX550|1.00000000|53.9100000|0|0|0|0|2|2|280|E
02|ITUB|PN  ED  N1|20190916|94000|80|ITUBU480|1.00000000|30.2200000|0|0|0|0|1|3|242|E
02|EGIE|ON      NM|20190617|906000|70|EGIEF12|1.00000000|42.5000000|0|0|33900|33900|1|1|110|A
02|IBOV|IBO       |20190717|4553000|80|IBOVS97|1.00000000|97000.0000000|0|0|0|0|3|2|6|E
02|BRFS|ON      NM|20191021|4812000|70|BRFSJ247|1.00000000|24.7500000|7500|0|0|7500|1|1|118|E
02|USIM|PNA     N1|20191021|744000|80|USIMV936|1.00000000|9.3600000|0|0|0|0|1|1|160|E
02|B3SA|ON      NM|20190819|264000|70|B3SAH355|1.00000000|35.5900000|1000|0|0|1000|1|1|105|E
02|ITUB|PN  ED  N1|20200120|35000|70|ITUBA172|1.00000000|15.5000000|315000|0|0|315000|1|1|247|E
02|USIM|PNA     N1|20190916|19000|70|USIMI903|1.00000000|9.0300000|0|0|14000|14000|6|2|160|E
02|ITUB|PN  ED  N1|20190819|744000|80|ITUBT375|1.00000000|35.7700000|0|0|0|0|3|1|248|E
02|IBOV|IBO       |20190717|4251000|70|IBOVG112|1.00000000|112000.0000000|0|0|2500|2500|5|2|6|E
02|B3SA|ON      NM|20190715|442000|70|B3SAG36|1.00000000|36.3400000|2300|0|15100|17400|2|9|105|A
02|USIM|PNA     N1|20190617|558000|80|USIMR920|1.00000000|9.1300000|0|0|0|0|4|8|159|E
02|CSAN|ON      NM|20190715|3093000|70|CSANG475|1.00000000|46.5000000|0|0|3200|3200|1|1|118|A
02|PETR|PN      N2|20191021|2330000|80|PETRV310|1.00000000|30.9400000|0|0|0|0|1|1|191|E
02|IBOV|IBO       |20190814|3921000|70|IBOVH99|1.00000000|99000.0000000|0|0|16260|16260|6|29|6|E
02|BBAS|ON      NM|20190715|1112000|80|BBASS46|1.00000000|45.7400000|0|0|0|0|5|7|283|E
02|PETR|PN      N2|20190617|418000|80|PETRR290|1.00000000|28.9000000|0|0|0|0|9|76|191|E
02|BTOW|ON      NM|20190617|1155000|80|BTOWR450|1.00000000|45.0000000|0|0|0|0|1|1|109|E
02|CCRO|ON      NM|20190617|1023000|80|CCROR43|1.00000000|13.2000000|0|0|0|0|1|3|134|E
02|BRFS|ON      NM|20190819|6440000|70|BRFSH232|1.00000000|23.2500000|0|0|12900|12900|1|3|118|E
02|CIEL|ON      NM|20190715|736000|80|CIELS780|1.00000000|7.8000000|0|0|0|0|1|2|135|E
02|LAME|PN      N1|20190819|1490000|80|LAMET147|1.00000000|14.7500000|0|0|0|0|1|1|200|E
02|BRML|ON      NM|20190819|361000|80|BRMLT131|1.00000000|13.1700000|0|0|0|0|1|2|114|E
02|BBAS|ON      NM|20190617|612000|80|BBASR514|1.00000000|50.4900000|0|0|0|0|20|14|281|E
02|VALE|ON  ATZ NM|20190617|5312000|80|VALER470|1.00000000|47.0500000|0|0|0|0|67|100|197|E
02|ECOR|ON      NM|20190617|1023000|70|ECORF94|1.00000000|9.4000000|20200|0|15300|35500|3|7|116|A
02|BRFS|ON      NM|20190715|7102000|80|BRFSS262|1.00000000|26.2500000|0|0|0|0|1|1|118|E
02|BBAS|ON      NM|20191216|116000|80|BBASX440|1.00000000|43.0200000|0|0|0|0|1|1|281|E
02|RENT|ON      NM|20190617|680000|70|RENTF85|1.00000000|38.4100000|0|0|73000|73000|1|1|170|A
02|BBDC|PN  EJ  N1|20200316|418000|80|BBDCO414|1.00000000|34.4900000|0|0|0|0|1|2|690|E
02|BRML|ON      NM|20190819|191000|80|BRMLT120|1.00000000|11.9200000|0|0|0|0|5|2|113|E
02|IBOV|IBO       |20191016|4782000|80|IBOVV100|1.00000000|100000.0000000|0|0|0|0|4|3|6|E
02|QUAL|ON      NM|20190715|2500000|70|QUALG18|1.00000000|17.3400000|200|0|19400|19600|1|3|109|A
02|VIVT|PN        |20190715|27000|80|VIVTS44|1.00000000|42.1900000|0|0|0|0|1|1|144|E
02|GGBR|PN      N1|20191021|1066000|70|GGBRJ146|1.00000000|14.5800000|0|0|5400|5400|3|1|169|E
02|VALE|ON  ATZ NM|20191021|1570000|70|VALEJ56|1.00000000|56.0000000|16800|0|97600|114400|4|7|197|A
02|BBDC|PN  EJ  N1|20190617|922000|70|BBDCF380|1.00000000|31.0700000|0|0|43480|43480|4|5|687|A
02|QUAL|ON      NM|20190617|2267000|80|QUALR46|1.00000000|15.8400000|0|0|0|0|1|1|109|E
02|B3SA|ON      NM|20190715|370000|80|B3SAS32|1.00000000|32.3400000|0|0|0|0|3|4|105|E
02|CCRO|ON      NM|20191216|221000|80|CCROX124|1.00000000|12.4500000|0|0|0|0|1|1|135|E
02|PETR|PN      N2|20191021|3298000|80|PETRV280|1.00000000|27.9400000|0|0|0|0|5|4|191|E
02|BBDC|ON  EJ  N1|20190617|175000|70|BBDCF11|1.00000000|34.7200000|0|0|6000|6000|1|1|691|A
02|VALE|ON  ATZ NM|20190715|9407000|80|VALES434|1.00000000|43.4700000|0|0|0|0|5|5|197|E
02|SMLS|ON      NM|20190617|736000|70|SMLSF53|1.00000000|49.5900000|0|0|500000|500000|3|2|105|A
02|PETR|PN      N2|20191216|2364000|80|PETRX232|1.00000000|23.1500000|0|0|0|0|2|5|191|E
02|PETR|PN      N2|20191216|604000|80|PETRX230|1.00000000|22.4000000|0|0|0|0|3|6|190|E
02|SUZB|ON      NM|20190916|1376000|70|SUZBI357|1.00000000|35.7500000|0|0|3300|3300|1|1|124|E
02|VALE|ON  ATZ NM|20190715|4316000|80|VALES492|1.00000000|47.9700000|0|0|0|0|10|22|196|E
02|CSNA|ON        |20190715|2135000|80|CSNAS46|1.00000000|15.8500000|0|0|0|0|4|6|249|E
02|LREN|ON      NM|20190617|620000|80|LRENR407|1.00000000|36.7500000|0|0|0|0|1|1|194|E
02|VALE|ON  ATZ NM|20191021|8931000|80|VALEV457|1.00000000|45.7500000|0|0|0|0|2|2|197|E
02|GGBR|PN      N1|20190916|680000|80|GGBRU151|1.00000000|15.0800000|0|0|0|0|1|1|169|E
02|BBDC|PN  EJ  N1|20200217|264000|70|BBDCB525|1.00000000|43.6700000|0|0|120120|120120|1|2|690|E
02|VALE|ON  ATZ NM|20190819|8290000|80|VALET497|1.00000000|49.7200000|0|0|0|0|7|5|197|E
02|PETR|PN      N2|20191216|582000|80|PETRX299|1.00000000|29.1500000|0|0|0|0|1|1|190|E
02|BRFS|ON      NM|20190819|6408000|70|BRFSH237|1.00000000|23.7500000|4800|0|4800|9600|1|2|118|E
02|ABEV|ON        |20190617|868000|70|ABEVF16|1.00000000|16.2300000|0|0|439400|439400|6|11|121|A
02|VALE|ON  ATZ NM|20190916|8362000|70|VALEI489|1.00000000|48.9700000|0|0|2800|2800|1|1|197|E
02|BOVA|CI        |20191216|9873000|80|BOVAX915|1.00000000|91.5000000|0|0|0|0|1|1|103|E
02|B3SA|ON      NM|20200316|86000|80|B3SAO220|1.00000000|21.8400000|0|0|0|0|2|2|104|E
02|ITUB|PN  ED  N1|20190617|396000|80|ITUBR504|1.00000000|31.8600000|0|0|0|0|50|33|242|E
02|BRFS|ON      NM|20190819|6394000|80|BRFST217|1.00000000|21.7500000|0|0|0|0|1|1|118|E
02|BRKM|PNA     N1|20190916|4154000|80|BRKMU380|1.00000000|38.0000000|0|0|0|0|1|1|116|E
02|IBOV|IBO       |20190612|973000|80|IBOVR760|1.00000000|76000.0000000|0|0|0|0|1|1|6|E
02|BBAS|ON      NM|20190819|1333000|80|BBAST527|1.00000000|52.4100000|0|0|0|0|1|1|283|E
02|CCRO|ON      NM|20191216|1147000|80|CCROX120|1.00000000|11.7000000|0|0|0|0|1|1|134|E
02|MGLU|ON      NM|20190819|337000|80|MGLUT140|1.00000000|139.6300000|0|0|0|0|1|1|111|E
02|MOVI|ON      NM|20190916|124000|70|MOVII155|1.00000000|15.5000000|4700|0|19800|24500|1|13|107|A
02|PETR|PN      N2|20190916|2259000|70|PETRI322|1.00000000|32.1900000|18100|0|14000|32100|3|2|191|A
02|LAME|PN      N1|20190819|1554000|70|LAMEH155|1.00000000|15.5000000|0|0|6500|6500|2|1|200|A
02|EGIE|ON      NM|20191021|337000|70|EGIEJ467|1.00000000|46.7500000|900|0|0|900|1|1|111|E
02|ELET|ON      N1|20190819|5266000|70|ELETH18|1.00000000|17.1800000|0|0|15000|15000|1|1|152|A
02|VALE|ON  ATZ NM|20190819|523000|80|VALET542|1.00000000|54.2200000|0|0|0|0|1|1|197|E
02|B3SA|ON      NM|20190715|388000|70|B3SAG2|1.00000000|32.8400000|100|0|73300|73400|2|5|105|A
02|CSNA|ON        |20190916|19000|70|CSNAI158|1.00000000|15.8500000|0|0|1000|1000|1|1|250|A
02|FLRY|ON      NM|20190617|35000|80|FLRYR23|1.00000000|22.3100000|0|0|0|0|2|2|123|E
02|BRFS|ON      NM|20190715|2682000|70|BRFSG265|1.00000000|26.5000000|0|0|3500|3500|1|4|118|A
02|VIVT|PN        |20190916|272000|70|VIVTI510|1.00000000|49.1900000|500|0|2600|3100|1|1|144|A
02|BBSE|ON      NM|20190819|477000|70|BBSEH285|1.00000000|28.5000000|0|0|815200|815200|5|2|113|A
02|VALE|ON  ATZ NM|20190819|4960000|80|VALET462|1.00000000|44.9700000|0|0|0|0|16|12|196|E
02|HYPE|ON      NM|20190617|590000|80|HYPER56|1.00000000|26.2800000|0|0|0|0|1|1|116|E
02|NATU|ON      NM|20190617|116000|70|NATUF47|1.00000000|47.1500000|0|0|2500|2500|1|1|133|A
02|VALE|ON  ATZ NM|20191021|1295000|70|VALEJ635|1.00000000|63.5000000|0|0|640000|640000|3|1|197|E
02|HGTX|ON      NM|20190715|94000|70|HGTXG330|1.00000000|32.7700000|17300|0|0|17300|1|1|145|A
02|ITUB|PN  ED  N1|20190715|43000|70|ITUBG251|1.00000000|23.4300000|166000|0|0|166000|2|2|248|E
02|EMBR|ON      NM|20190715|710000|70|EMBRG18|1.00000000|18.0000000|0|0|39800|39800|3|6|189|A
02|BBDC|PN  EJ  N1|20191216|809000|80|BBDCX393|1.00000000|32.7100000|0|0|0|0|1|1|689|E
02|CSAN|ON      NM|20190617|3000000|70|CSANF470|1.00000000|46.0000000|9500|0|11700|21200|1|11|118|A
02|FLRY|ON      NM|20190617|51000|80|FLRYR205|1.00000000|20.5600000|0|0|0|0|1|1|124|E
02|BBDC|PN  EJ  N1|20190819|19000|80|BBDCT363|1.00000000|36.3100000|0|0|0|0|2|1|693|E
02|VALE|ON  ATZ NM|20190715|175000|70|VALEG497|1.00000000|49.7200000|32500|0|201000|233500|22|24|197|A
02|PETR|PN      N2|20190819|159000|80|PETRT165|1.00000000|15.7300000|0|0|0|0|5|3|189|E
02|SAPR|UNT     N2|20190617|27000|70|SAPRF810|1.00000000|81.0200000|0|0|60000|60000|1|2|105|A
02|ITUB|PN  ED  N1|20190819|485000|70|ITUBH374|1.00000000|37.5200000|1500|0|300|1800|1|3|251|E
02|ITSA|PN  ED  N1|20190617|442000|70|ITSAF42|1.00000000|12.2100000|356200|0|1740700|2096900|35|178|391|A
02|ITUB|PN  ED  N1|20190715|370000|70|ITUBG359|1.00000000|35.9300000|38300|0|3865500|3903800|9|41|251|E
02|SUZB|ON      NM|20190617|1104000|70|SUZBF390|1.00000000|38.5600000|39000|0|128800|167800|32|31|123|A
02|SUZB|ON      NM|20190715|1325000|80|SUZBS275|1.00000000|27.5600000|0|0|0|0|4|4|124|E
02|EMBR|ON      NM|20190715|35000|70|EMBRG237|1.00000000|23.7500000|1400|0|0|1400|1|1|189|E
02|SUZB|ON      NM|20190819|272000|80|SUZBT360|1.00000000|36.0600000|0|0|0|0|33|1|124|E
02|ITSA|PN  ED  N1|20190715|698000|70|ITSAG870|1.00000000|6.8900000|21880|0|149940|171820|1|1|383|E
02|BBDC|PN  EJ  N1|20190715|620000|80|BBDCS442|1.00000000|36.7900000|0|0|0|0|5|5|690|E
02|BBDC|PN  EJ  N1|20191216|450000|70|BBDCL37|1.00000000|37.3300000|0|0|17500|17500|1|2|694|A
02|ITUB|PN  ED  N1|20190617|493000|80|ITUBR321|1.00000000|32.1100000|0|0|0|0|29|32|251|E
02|GOAU|PN      N1|20190617|469000|80|GOAUR703|1.00000000|6.9900000|0|0|0|0|1|3|247|E
02|BRML|ON      NM|20190617|191000|70|BRMLF16|1.00000000|15.8500000|0|0|1500000|1500000|2|2|111|A
02|WEGE|ON      NM|20190715|86000|80|WEGES48|1.00000000|18.5000000|0|0|0|0|2|5|191|E
02|CSAN|ON      NM|20190715|3050000|80|CSANS467|1.00000000|45.7500000|0|0|0|0|1|53|118|E
02|BRFS|ON      NM|20190617|6360000|80|BRFSR207|1.00000000|20.7500000|0|0|0|0|1|1|118|E
02|RENT|ON      NM|20191216|51000|80|RENTX255|1.00000000|25.4100000|0|0|0|0|1|1|170|E
02|BBSE|ON      NM|20190617|132000|80|BBSER56|1.00000000|26.5000000|0|0|0|0|2|3|113|E
02|BBAS|ON      NM|20190715|426000|70|BBASG578|1.00000000|57.2400000|6500|0|25700|32200|8|19|282|E
02|MRVE|ON  ED  NM|20190715|1503000|80|MRVES47|1.00000000|17.1300000|0|0|0|0|1|1|117|E
02|SUZB|ON      NM|20190819|4952000|70|SUZBH455|1.00000000|45.0600000|1400|0|0|1400|1|2|123|A
02|CSNA|ON        |20190819|299000|70|CSNAH147|1.00000000|14.7500000|0|0|1000000|1000000|3|1|250|E
02|PETR|PN      N2|20190715|590000|80|PETRS270|1.00000000|26.4000000|0|0|0|0|48|106|190|E
02|CIEL|ON      NM|20190617|442000|70|CIELF784|1.00000000|7.8400000|47500|0|428300|475800|48|23|135|A
02|BBDC|ON  EJ  N1|20190617|86000|80|BBDCR37|1.00000000|30.9700000|0|0|0|0|3|3|691|E
02|VALE|ON  ATZ NM|20190617|3859000|70|VALEF665|1.00000000|65.3000000|0|0|4409500|4409500|32|23|196|E
02|B3SA|ON      NM|20190617|167000|80|B3SAR330|1.00000000|33.0700000|0|0|0|0|11|3|105|E
